latency_ns
39.860
30.484
29.699
29.701
28.918
28.918
29.699
30.481
30.481
29.701
29.699
29.701
30.484
30.484
29.701
29.701
29.701
30.481
29.701
29.699
29.701
29.699
29.701
29.699
29.701
29.699
28.918
29.699
28.918
30.481
29.701
29.701
29.701
29.701
29.701
29.701
374.387
30.481
29.701
29.701
29.701
29.701
29.701
30.484
29.701
29.701
29.699
29.701
29.701
29.699
29.701
29.699
29.701
29.699
29.701
29.699
30.484
29.701
29.701
29.701
29.701
29.701
29.701
29.701
29.701
29.701
29.701
29.699
29.701
29.699
29.701
30.481
29.699
29.699
29.701
30.481
30.484
29.701
29.701
31.264
30.481
30.484
32.827
29.699
30.481
31.264
31.264
30.481
30.481
30.481
30.484
29.701
31.264
29.701
31.264
30.481
28.918
31.262
30.481
30.484
30.481
29.701
30.481
29.701
29.701
29.701
30.484
29.699
29.701
29.699
30.481
29.699
29.699
29.699
29.701
29.699
29.701
29.701
29.701
28.918
29.701
29.701
29.701
29.701
28.918
29.701
29.701
29.699
29.701
29.699
31.262
31.264
30.484
30.484
30.484
29.701
30.481
31.262
30.484
31.264
31.264
31.264
30.481
30.481
30.481
32.045
30.481
30.481
30.481
31.264
29.701
32.047
31.264
31.264
30.481
31.264
32.045
31.264
31.264
47.678
32.045
31.264
31.264
32.047
32.045
30.481
31.264
30.481
29.701
29.701
29.701
29.701
30.484
29.701
30.481
29.699
29.701
30.481
29.701
30.481
29.701
31.264
29.701
30.481
31.264
32.045
30.481
31.262
93.010
30.484
29.701
28.918
29.701
29.701
30.481
29.699
29.701
29.701
29.699
32.047
