latency_ns
32.045
29.701
30.484
30.484
28.918
28.921
29.701
30.484
29.699
28.918
30.481
29.701
32.827
29.701
29.701
30.484
32.825
30.481
39.080
82.851
29.701
28.921
31.264
28.921
29.701
29.701
28.918
28.138
29.701
29.701
28.918
29.701
28.138
29.701
28.921
30.481
30.481
29.701
30.481
29.701
29.701
29.699
29.699
31.262
29.701
30.484
39.080
30.481
29.701
30.481
28.921
29.701
28.136
28.136
28.918
28.138
29.699
28.918
28.918
30.481
29.699
28.138
29.699
28.138
28.136
28.136
28.138
28.138
28.918
28.138
28.138
28.138
28.918
29.701
29.701
28.918
28.138
29.699
30.481
28.138
28.918
29.701
28.918
28.138
29.699
28.918
28.138
28.136
28.138
28.918
29.699
28.136
28.136
28.918
28.918
28.138
28.136
28.918
49.241
30.484
30.481
28.138
29.701
28.138
30.484
29.701
30.481
29.701
28.918
31.262
29.699
29.699
29.701
29.699
29.701
28.918
29.701
30.481
30.481
28.918
29.701
28.918
29.701
28.918
30.484
29.701
28.918
28.918
29.701
31.264
29.701
29.701
29.699
30.481
29.701
35.171
30.484
30.481
30.481
29.701
30.481
30.481
30.481
29.701
32.047
29.701
30.481
29.701
30.484
30.481
29.699
29.699
29.701
30.481
30.484
30.484
30.481
30.481
29.701
30.481
30.481
30.481
30.481
30.481
32.827
29.701
29.701
28.918
29.701
29.701
28.918
28.918
41.426
30.481
29.701
29.701
29.701
30.484
29.701
29.701
29.701
30.481
31.264
30.481
29.699
29.701
30.484
30.481
30.484
30.481
31.264
29.701
29.699
30.481
30.481
30.481
30.481
30.481
30.481
29.701
